,P1,P1C0,P1C1,P1C2,P1C3,P1C4,P1C5,P1C6,PIC7,P2,P2C0,P2C1,P2C2,P2C3,P2C4,P2C5,P2C6,P2C7,P3,P3C0,P3C1,P3C2,P3C3,P3C4,P3C5,P3C6,P3C7,P4,P4C0,P4C1,P4C2,P4C3,P4C4,P4C5,P4C6,P4C7,P5,P5C0,P5C1,P5C2,P5C3,P5C4,P5C5,P5C6,P5C7,Tot prob 0,Tot prob 1,Tot prob 2,Tot prob 3,Tot prob 4,Tot prob 5,Tot prob 6,Tot prob 7,NRating,Rating
4746,Will Barton 2017DEN,0.0,0.0,0.002,0.0,0.998,0.0,0.0,0.0,Danilo Gallinari 2017DEN,0.0,0.0,0.97,0.0,0.028999999999999998,0.0,0.0,0.0,Nikola Joki? 2017DEN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Emmanuel Mudiay 2017DEN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Jusuf Nurki? 2017DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.972,0.0,2.027,0.0,0.0,1.0,-1.485026041666666,-7.1
4747,Will Barton 2017DEN,0.0,0.0,0.002,0.0,0.998,0.0,0.0,0.0,Gary Harris 2017DEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Juan Hernangómez 2017DEN,0.976,0.0,0.001,0.0,0.0,0.024,0.0,0.0,Nikola Joki? 2017DEN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jameer Nelson 2017DEN,0.0,0.0,0.0,0.019,0.981,0.0,0.0,0.0,1.976,0.0,1.003,0.019,1.979,0.024,0.0,0.0,8.310739583333334,37.0
4748,Kenneth Faried 2017DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Danilo Gallinari 2017DEN,0.0,0.0,0.97,0.0,0.028999999999999998,0.0,0.0,0.0,Gary Harris 2017DEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nikola Joki? 2017DEN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jamal Murray 2017DEN,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,1.0,0.0,1.97,0.002,1.027,0.0,0.0,1.0,0.853828125,3.4
4749,Will Barton 2017DEN,0.0,0.0,0.002,0.0,0.998,0.0,0.0,0.0,Wilson Chandler 2017DEN,0.993,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,Kenneth Faried 2017DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Jamal Murray 2017DEN,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,Jameer Nelson 2017DEN,0.0,0.0,0.0,0.019,0.981,0.0,0.0,0.0,0.993,0.0,0.009,0.020999999999999998,2.977,0.0,0.0,1.0,-2.0165078125,-9.9
4750,Gary Harris 2017DEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Juan Hernangómez 2017DEN,0.976,0.0,0.001,0.0,0.0,0.024,0.0,0.0,Nikola Joki? 2017DEN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jameer Nelson 2017DEN,0.0,0.0,0.0,0.019,0.981,0.0,0.0,0.0,Mason Plumlee 2017DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.976,0.0,1.001,0.019,0.981,0.024,0.0,1.0,-2.1699244791666668,-10.9
4751,Will Barton 2017DEN,0.0,0.0,0.002,0.0,0.998,0.0,0.0,0.0,Wilson Chandler 2017DEN,0.993,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,Kenneth Faried 2017DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Danilo Gallinari 2017DEN,0.0,0.0,0.97,0.0,0.028999999999999998,0.0,0.0,0.0,Emmanuel Mudiay 2017DEN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.993,0.0,0.979,0.0,2.027,0.0,0.0,1.0,-4.089093749999999,-21.8
4752,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,1.52,0.0,0.222,0.9950000000000001,1.262,0.0,1.0,0.0,-7.3,-7.3
4753,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Reggie Jackson 2017DET,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.946,0.0,0.002,0.001,2.056,0.9940000000000001,1.0,0.0,-9.8,-9.8
4754,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Reggie Jackson 2017DET,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,1.52,0.0,0.222,0.001,2.256,0.0,1.0,0.0,-13.0,-13.0
4755,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,0.946,0.0,0.002,0.9950000000000001,1.062,0.9940000000000001,1.0,0.0,-5.077979427083333,-5.2
4756,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,0.598,0.0,0.224,0.9950000000000001,1.189,0.9940000000000001,1.0,0.0,-0.5179906250000001,-3.5
4757,Aron Baynes 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,1.52,0.0,0.222,0.9950000000000001,1.262,0.0,0.0,1.0,8.114659375,12.4
4758,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Reggie Jackson 2017DET,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,0.598,0.0,0.224,0.001,2.183,0.9940000000000001,1.0,0.0,5.804717708333333,9.0
4759,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Stanley Johnson 2017DET,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,1.3359999999999999,0.0,0.222,1.2530000000000001,1.189,0.0,1.0,0.0,2.7998015625,1.9
4760,Aron Baynes 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Stanley Johnson 2017DET,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,2.2459999999999996,0.0,0.222,1.2520000000000002,0.279,0.0,0.0,1.0,5.64946015625,10.0
4761,Aron Baynes 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,0.946,0.0,0.002,0.9950000000000001,1.062,0.9940000000000001,0.0,1.0,8.3166890625,19.5
4762,Aron Baynes 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,0.598,0.0,0.224,0.9950000000000001,1.189,0.9940000000000001,0.0,1.0,7.3941375,16.5
4763,Aron Baynes 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Stanley Johnson 2017DET,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,1.3239999999999998,0.0,0.224,1.2520000000000002,0.20600000000000002,0.9940000000000001,0.0,1.0,4.074051041666666,5.7
4764,Aron Baynes 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Stanley Johnson 2017DET,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,Beno Udrih 2017DET,0.0,0.0,0.0,0.008,0.992,0.0,0.0,0.0,1.3239999999999998,0.0,0.224,0.266,1.192,0.9940000000000001,0.0,1.0,4.32396328125,6.6
4765,Aron Baynes 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Stanley Johnson 2017DET,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,Beno Udrih 2017DET,0.0,0.0,0.0,0.008,0.992,0.0,0.0,0.0,1.672,0.0,0.002,0.266,1.065,0.9940000000000001,0.0,1.0,-2.8004898437499994,-19.4
4766,Aron Baynes 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Stanley Johnson 2017DET,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,1.3359999999999999,0.0,0.222,1.2530000000000001,1.189,0.0,0.0,1.0,8.99279765625,23.8
4767,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Reggie Jackson 2017DET,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Stanley Johnson 2017DET,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,2.2459999999999996,0.0,0.222,0.258,1.273,0.0,1.0,0.0,0.0741846354166662,-9.1
4768,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Stanley Johnson 2017DET,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,2.2459999999999996,0.0,0.222,1.2520000000000002,0.279,0.0,1.0,0.0,9.09648671875,28.0
4769,Aron Baynes 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Reggie Jackson 2017DET,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Stanley Johnson 2017DET,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,1.3239999999999998,0.0,0.224,0.258,1.2,0.9940000000000001,0.0,1.0,2.687997135416667,0.0
4770,Reggie Bullock 2017DET,0.9940000000000001,0.0,0.0,0.002,0.0,0.004,0.0,0.0,Andre Drummond 2017DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Reggie Jackson 2017DET,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,2.498,0.0,0.222,0.002,1.273,0.004,1.0,0.0,-1.4122364583333336,-19.8
4771,Kentavious Caldwell-Pope 2017DET,0.016,0.0,0.0,0.001,0.983,0.0,0.0,0.0,Tobias Harris 2017DET,0.578,0.0,0.222,0.0,0.2,0.0,0.0,0.0,Jon Leuer 2017DET,0.004,0.0,0.002,0.0,0.0,0.9940000000000001,0.0,0.0,Marcus Morris 2017DET,0.9259999999999999,0.0,0.0,0.0,0.073,0.0,0.0,0.0,Ish Smith 2017DET,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,1.524,0.0,0.224,0.9950000000000001,1.262,0.9940000000000001,0.0,0.0,7.0684875000000025,22.6
4772,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kevin Durant 2017GSW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Zaza Pachulia 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.5820000000000001,0.0,1.999,0.0,1.418,0.0,0.001,1.0,23.7,23.7
4773,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kevin Durant 2017GSW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.5880000000000001,0.0,2.0380000000000003,0.0,1.418,0.0,0.956,0.0,23.4,23.4
4774,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Patrick McCaw 2017GSW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zaza Pachulia 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,1.582,0.0,0.9990000000000001,0.0,1.418,0.0,0.001,1.0,12.14411328125,11.9
4775,Kevin Durant 2017GSW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,Shaun Livingston 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,David West 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5880000000000001,0.0,1.039,0.0,0.418,2.0,0.955,0.0,14.177325520833335,14.1
4776,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,Shaun Livingston 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,David West 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5880000000000001,0.0,1.038,0.0,0.418,2.0,0.956,0.0,11.234819010416668,8.2
4777,Matt Barnes 2017GSW,0.9109999999999999,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,Ian Clark 2017GSW,0.9209999999999999,0.0,0.0,0.002,0.077,0.0,0.0,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,David West 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.42,0.0,0.039,0.09100000000000001,0.495,1.0,0.955,0.0,9.987451822916666,4.0
4778,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,JaVale McGee 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.5880000000000001,0.0,1.038,0.0,1.418,0.0,0.956,1.0,13.96083984375,12.9
4779,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,Shaun Livingston 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,James Michael McAdoo 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.5880000000000001,0.0,1.038,0.0,0.418,1.0,1.956,0.0,10.846028645833336,1.8
4780,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,Zaza Pachulia 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.5880000000000001,0.0,1.038,0.0,1.418,0.0,0.956,1.0,20.11684895833333,34.3
4781,Ian Clark 2017GSW,0.9209999999999999,0.0,0.0,0.002,0.077,0.0,0.0,0.0,Kevin Durant 2017GSW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,Shaun Livingston 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,David West 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9269999999999999,0.0,1.039,0.002,0.077,2.0,0.955,0.0,5.107050781250002,-21.1
4782,Ian Clark 2017GSW,0.9209999999999999,0.0,0.0,0.002,0.077,0.0,0.0,0.0,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,JaVale McGee 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9269999999999999,0.0,1.038,0.002,1.077,0.0,0.956,1.0,16.671934895833335,22.6
4783,Matt Barnes 2017GSW,0.9109999999999999,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Zaza Pachulia 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,1.4929999999999999,0.0,0.9990000000000001,0.08900000000000001,1.418,0.0,0.001,1.0,10.950989583333335,-1.2
4784,Ian Clark 2017GSW,0.9209999999999999,0.0,0.0,0.002,0.077,0.0,0.0,0.0,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kevin Durant 2017GSW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,0.9269999999999999,0.0,2.0380000000000003,0.002,1.077,0.0,0.956,0.0,14.504096354166668,13.9
4785,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,Shaun Livingston 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,JaVale McGee 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006,0.0,1.038,0.0,1.0,1.0,0.956,1.0,20.204394531250006,40.3
4786,Matt Barnes 2017GSW,0.9109999999999999,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,1.499,0.0,1.038,0.08900000000000001,1.418,0.0,0.956,0.0,16.95678385416667,25.8
4787,Ian Clark 2017GSW,0.9209999999999999,0.0,0.0,0.002,0.077,0.0,0.0,0.0,Shaun Livingston 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kevon Looney 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,James Michael McAdoo 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Patrick McCaw 2017GSW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9209999999999998,0.0,0.0,0.002,0.077,2.0,1.0,0.0,12.823194010416668,4.6
4788,Kevin Durant 2017GSW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Shaun Livingston 2017GSW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zaza Pachulia 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Klay Thompson 2017GSW,0.5820000000000001,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.5820000000000001,0.0,1.999,0.0,0.418,1.0,0.001,1.0,15.668526041666668,20.4
4789,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kevin Durant 2017GSW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Draymond Green 2017GSW,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,Patrick McCaw 2017GSW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zaza Pachulia 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.999,0.0,1.0,0.0,0.001,1.0,9.376996093750003,-18.6
4790,Ian Clark 2017GSW,0.9209999999999999,0.0,0.0,0.002,0.077,0.0,0.0,0.0,Stephen Curry 2017GSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kevin Durant 2017GSW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andre Iguodala 2017GSW,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,JaVale McGee 2017GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9269999999999999,0.0,1.039,0.002,1.077,0.0,0.955,1.0,18.249084635416672,38.2
4791,Ryan Anderson 2017HOU,0.998,0.0,0.0,0.002,0.0,0.0,0.0,0.0,Trevor Ariza 2017HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrick Beverley 2017HOU,0.0,0.0,0.0,0.968,0.032,0.0,0.0,0.0,Clint Capela 2017HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,James Harden 2017HOU,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.998,0.0,1.0,0.97,0.032,0.0,0.0,1.0,16.9,16.9
4792,Ryan Anderson 2017HOU,0.998,0.0,0.0,0.002,0.0,0.0,0.0,0.0,Trevor Ariza 2017HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clint Capela 2017HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Eric Gordon 2017HOU,0.08,0.0,0.0,0.0,0.92,0.0,0.0,0.0,James Harden 2017HOU,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.078,0.0,1.0,0.002,0.92,0.0,0.0,1.0,8.3,8.3
